t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6
479888.932717,1,-0.718145,0.0163768,0.993249,-2.24551,0.518707,2.46014,0.65105
479888.937720,1,-0.718148,0.0163774,0.993253,-2.24551,0.518712,2.46014,0.651054
479888.942733,1,-0.718147,0.0163744,0.993246,-2.24551,0.518709,2.46014,0.651053
479888.947783,1,-0.71815,0.0163766,0.993252,-2.24551,0.518708,2.46014,0.651052
479888.952714,1,-0.718154,0.0163737,0.993251,-2.24551,0.518708,2.46014,0.651051
479888.957698,1,-0.718149,0.016373,0.993247,-2.2455,0.518716,2.46014,0.651055
479888.962732,1,-0.718155,0.0163684,0.993243,-2.24551,0.518715,2.46014,0.651056
479888.967749,1,-0.718161,0.0163702,0.993241,-2.2455,0.518712,2.46014,0.651054
479888.972734,1,-0.718155,0.0163681,0.993237,-2.2455,0.518713,2.46014,0.651051
479888.977763,1,-0.718157,0.0163701,0.993243,-2.2455,0.518715,2.46014,0.651058
479888.982780,1,-0.71816,0.0163701,0.993241,-2.2455,0.518717,2.46014,0.651053
479888.987702,1,-0.718156,0.0163711,0.993243,-2.24549,0.518718,2.46014,0.651052
479888.992717,1,-0.718154,0.0163682,0.993244,-2.2455,0.518714,2.46014,0.65105
479888.997801,1,-0.718156,0.0163689,0.993244,-2.2455,0.518713,2.46014,0.651051
479889.002759,1,-0.718152,0.0163695,0.993245,-2.24549,0.518715,2.46014,0.651052
479889.007751,1,-0.718148,0.016368,0.993251,-2.2455,0.518717,2.46014,0.651054
479889.012775,1,-0.718148,0.0163736,0.993256,-2.2455,0.518714,2.46014,0.651052
479889.017918,1,-0.718142,0.0163777,0.993261,-2.2455,0.518718,2.46014,0.651053
479889.022741,1,-0.718144,0.0163759,0.993258,-2.2455,0.518714,2.46013,0.651053
479889.027743,1,-0.718138,0.0163736,0.993259,-2.2455,0.518717,2.46014,0.651056
479889.032689,1,-0.718135,0.0163702,0.993261,-2.2455,0.518717,2.46013,0.651053
479889.037717,1,-0.718134,0.0163725,0.993266,-2.2455,0.518716,2.46014,0.651052
479889.042702,1,-0.718136,0.0163736,0.993262,-2.2455,0.518717,2.46014,0.65105
479889.047796,1,-0.718138,0.0163703,0.993257,-2.24549,0.518715,2.46014,0.651055
479889.052728,1,-0.718141,0.0163704,0.993258,-2.2455,0.518717,2.46014,0.651053
479889.057729,1,-0.718139,0.0163704,0.993259,-2.2455,0.518718,2.46014,0.65105
479889.062772,1,-0.718141,0.0163736,0.993255,-2.2455,0.51872,2.46014,0.651047
479889.067730,1,-0.718145,0.0163718,0.993257,-2.2455,0.518715,2.46014,0.651052
479889.072730,1,-0.718142,0.0163723,0.993257,-2.24549,0.518714,2.46014,0.651047
479889.077795,1,-0.718145,0.0163688,0.993253,-2.24549,0.518715,2.46014,0.651049
479889.082759,1,-0.718149,0.0163654,0.993258,-2.24549,0.518718,2.46014,0.651054
479889.087713,1,-0.718146,0.0163736,0.993253,-2.24549,0.51872,2.46014,0.651049
479889.092729,1,-0.718144,0.0163681,0.993253,-2.24549,0.51872,2.46014,0.651052
479889.097792,1,-0.718148,0.0163702,0.993252,-2.24549,0.518718,2.46014,0.651048
479889.102810,1,-0.718147,0.0163723,0.993253,-2.24549,0.518719,2.46014,0.651048
479889.107789,1,-0.718144,0.0163718,0.993255,-2.24549,0.518717,2.46014,0.651047
479889.112795,1,-0.71814,0.0163701,0.993255,-2.24549,0.518719,2.46014,0.651052
479889.117778,1,-0.718142,0.0163729,0.99326,-2.24549,0.51872,2.46014,0.651052
479889.122677,1,-0.718139,0.0163682,0.993253,-2.24549,0.518715,2.46014,0.651051
479889.127782,1,-0.718142,0.0163736,0.993263,-2.24549,0.518717,2.46014,0.651054
479889.132734,1,-0.718138,0.0163679,0.993258,-2.24549,0.518719,2.46014,0.651051
479889.137745,1,-0.718141,0.0163736,0.993258,-2.24549,0.518719,2.46014,0.651058
479889.142767,1,-0.718139,0.0163695,0.993259,-2.24549,0.518718,2.46014,0.651055
479889.147792,1,-0.718139,0.0163736,0.993261,-2.24549,0.518715,2.46014,0.651052
479889.152752,1,-0.718143,0.0163719,0.993261,-2.24548,0.518719,2.46014,0.651048
479889.157747,1,-0.718139,0.0163677,0.993262,-2.24549,0.518719,2.46014,0.651048
479889.162802,1,-0.718141,0.0163727,0.993257,-2.24549,0.518718,2.46014,0.651047
479889.167758,1,-0.718138,0.0163702,0.993256,-2.24549,0.518716,2.46014,0.651051
479889.172725,1,-0.718139,0.0163673,0.993257,-2.24549,0.518715,2.46014,0.651052
479889.177778,1,-0.718139,0.0163756,0.993259,-2.24549,0.518715,2.46014,0.651052
479889.182790,1,-0.718139,0.016368,0.993258,-2.24549,0.518716,2.46014,0.651049
479889.187680,1,-0.718139,0.0163756,0.993259,-2.24549,0.518719,2.46014,0.651055
479889.192749,1,-0.718138,0.0163756,0.993262,-2.2455,0.518717,2.46014,0.651052
479889.197789,1,-0.71814,0.0163736,0.993258,-2.24549,0.518715,2.46014,0.651048
479889.202762,1,-0.718141,0.0163756,0.99326,-2.24549,0.518714,2.46014,0.651053
479889.207679,1,-0.71814,0.0163719,0.993261,-2.2455,0.518717,2.46014,0.65105
479889.212754,1,-0.718136,0.016379,0.993261,-2.24549,0.518719,2.46014,0.651054
479889.217787,1,-0.718134,0.016381,0.993267,-2.24549,0.518723,2.46014,0.651047
479889.222688,1,-0.718134,0.0163845,0.993269,-2.24549,0.518715,2.46014,0.651048
479889.227794,1,-0.718133,0.0163845,0.993265,-2.24549,0.518713,2.46014,0.651055
479889.232691,1,-0.718129,0.0163911,0.993274,-2.2455,0.518716,2.46014,0.651047
479889.237762,1,-0.718128,0.0163931,0.993276,-2.24549,0.518718,2.46014,0.651049
479889.242750,1,-0.718124,0.0163931,0.993275,-2.2455,0.518717,2.46014,0.651054
479889.247803,1,-0.718125,0.0163889,0.99328,-2.24549,0.518714,2.46014,0.651055
479889.252757,1,-0.718122,0.0163842,0.993279,-2.2455,0.518715,2.46014,0.651049
479889.257692,1,-0.718125,0.0163822,0.993277,-2.24549,0.518714,2.46014,0.651047
479889.262740,1,-0.718127,0.0163822,0.993279,-2.2455,0.518714,2.46014,0.651047
479889.267728,1,-0.718124,0.0163739,0.993277,-2.24549,0.518714,2.46014,0.651043
479889.272697,1,-0.718126,0.0163724,0.993277,-2.24549,0.518713,2.46014,0.65105
479889.277773,1,-0.718131,0.0163709,0.993273,-2.24549,0.518711,2.46014,0.651047
479889.282762,1,-0.718134,0.0163727,0.993271,-2.24549,0.518709,2.46014,0.651047
479889.287681,1,-0.718129,0.0163719,0.993269,-2.24548,0.518716,2.46014,0.651047
479889.292680,1,-0.718138,0.0163721,0.993269,-2.24549,0.518715,2.46014,0.65104
479889.297751,1,-0.718138,0.0163756,0.993261,-2.24549,0.518711,2.46014,0.651051
479889.302682,1,-0.71814,0.0163758,0.993264,-2.24549,0.518715,2.46014,0.651051
479889.307755,1,-0.718134,0.016376,0.993267,-2.24549,0.518712,2.46014,0.651045
479889.312771,1,-0.718135,0.0163773,0.993268,-2.24548,0.518714,2.46014,0.65104
479889.317785,1,-0.718135,0.0163812,0.993264,-2.24548,0.518715,2.46014,0.651048
479889.322663,1,-0.718131,0.0163763,0.993271,-2.24549,0.518715,2.46014,0.651047
479889.327751,1,-0.718127,0.016378,0.993275,-2.24549,0.518711,2.46014,0.651041
479889.332673,1,-0.718123,0.0163739,0.993277,-2.24549,0.518712,2.46014,0.651046
479889.337727,1,-0.718122,0.0163795,0.993281,-2.24549,0.51871,2.46014,0.651044
479889.342719,1,-0.718118,0.0163726,0.993282,-2.24549,0.51871,2.46014,0.651045
479889.347761,1,-0.718115,0.0163719,0.993285,-2.24549,0.518707,2.46014,0.651041
479889.352697,1,-0.718123,0.0163758,0.993283,-2.24549,0.518706,2.46014,0.651043
479889.357633,1,-0.718124,0.0163683,0.993277,-2.24549,0.518707,2.46014,0.651041
479889.362711,1,-0.718124,0.0163702,0.993275,-2.24549,0.518712,2.46014,0.651044
479889.367701,1,-0.718128,0.0163718,0.993276,-2.24549,0.51871,2.46014,0.651039
479889.372667,1,-0.71813,0.0163719,0.99327,-2.24549,0.518711,2.46014,0.651046
479889.377715,1,-0.718136,0.0163719,0.993268,-2.24549,0.518713,2.46014,0.651044
479889.382688,1,-0.718139,0.0163738,0.993265,-2.24549,0.51871,2.46014,0.651041
479889.387648,1,-0.718132,0.0163756,0.993264,-2.24549,0.518712,2.46014,0.651044
479889.392691,1,-0.718138,0.0163736,0.993262,-2.24549,0.518712,2.46014,0.651045
479889.397713,1,-0.718134,0.0163736,0.993268,-2.24549,0.518714,2.46014,0.651042
479889.402736,1,-0.718132,0.0163756,0.993271,-2.24549,0.518712,2.46014,0.651042
479889.407751,1,-0.71813,0.0163759,0.993269,-2.24549,0.51871,2.46014,0.651046
479889.412792,1,-0.718127,0.0163719,0.993269,-2.24549,0.518712,2.46014,0.651042
479889.417751,1,-0.718129,0.0163723,0.993273,-2.24549,0.51871,2.46014,0.651043
479889.422661,1,-0.718129,0.0163702,0.99327,-2.24549,0.518711,2.46014,0.651041
479889.427755,1,-0.718132,0.0163682,0.993275,-2.24549,0.518708,2.46013,0.651048
479889.432673,1,-0.718132,0.0163719,0.993271,-2.24549,0.51871,2.46014,0.651044
479889.437691,1,-0.718132,0.016366,0.993269,-2.24549,0.518709,2.46014,0.651044
479889.442724,1,-0.718136,0.0163681,0.993263,-2.24549,0.518712,2.46014,0.651047
479889.447787,1,-0.718141,0.0163701,0.993263,-2.24549,0.518711,2.46014,0.651039
479889.452705,1,-0.718146,0.0163736,0.99326,-2.24549,0.51871,2.46014,0.651043
479889.457702,1,-0.71815,0.0163756,0.993253,-2.24549,0.518707,2.46014,0.651044
479889.462734,1,-0.718148,0.0163794,0.993244,-2.2455,0.518715,2.46014,0.651046
479889.467699,1,-0.718152,0.0163812,0.993244,-2.24549,0.518716,2.46014,0.651046
479889.472720,1,-0.718151,0.0163773,0.993245,-2.24549,0.518712,2.46014,0.651045
479889.477732,1,-0.718157,0.0163775,0.993242,-2.24549,0.518709,2.46014,0.651046
479889.482710,1,-0.718161,0.0163791,0.993241,-2.24549,0.518714,2.46014,0.651045
479889.487656,1,-0.718161,0.0163797,0.99324,-2.24549,0.518715,2.46014,0.651045
479889.492675,1,-0.718159,0.0163719,0.993243,-2.2455,0.518713,2.46014,0.65104
479889.497732,1,-0.718154,0.0163719,0.993239,-2.24549,0.518717,2.46014,0.651045
479889.502729,1,-0.718165,0.0163692,0.993239,-2.24549,0.518712,2.46014,0.651048
479889.507683,1,-0.718159,0.0163661,0.993235,-2.24549,0.518708,2.46013,0.651045
479889.512785,1,-0.718158,0.0163702,0.993238,-2.24549,0.518712,2.46014,0.651041
479889.517744,1,-0.718155,0.0163716,0.993242,-2.2455,0.518715,2.46014,0.651044
479889.522681,1,-0.718152,0.0163702,0.993248,-2.2455,0.518715,2.46014,0.651041
479889.527732,1,-0.71815,0.0163722,0.99325,-2.2455,0.518715,2.46014,0.651045
479889.532665,1,-0.71815,0.0163714,0.993248,-2.2455,0.518712,2.46014,0.651047
479889.537704,1,-0.718147,0.0163736,0.99325,-2.2455,0.518717,2.46013,0.651046
479889.542697,1,-0.718146,0.0163736,0.993246,-2.24551,0.518717,2.46014,0.651039
479889.547741,1,-0.718146,0.0163756,0.993255,-2.2455,0.518716,2.46013,0.651045
479889.552715,1,-0.718146,0.0163719,0.993249,-2.2455,0.518717,2.46013,0.651048
479889.557678,1,-0.718148,0.016368,0.99325,-2.2455,0.518715,2.46014,0.651046
479889.562694,1,-0.718146,0.0163702,0.993255,-2.2455,0.518715,2.46013,0.651047
479889.567689,1,-0.718142,0.0163719,0.993254,-2.24551,0.518714,2.46013,0.651053
479889.572707,1,-0.718144,0.0163702,0.993256,-2.2455,0.518717,2.46013,0.651046
479889.577749,1,-0.718146,0.0163702,0.993257,-2.2455,0.518713,2.46013,0.651042
479889.582772,1,-0.71814,0.0163679,0.993255,-2.24551,0.518719,2.46014,0.651048
479889.587678,1,-0.718148,0.0163756,0.993257,-2.2455,0.518718,2.46014,0.651048
479889.592725,1,-0.718143,0.0163657,0.993253,-2.24551,0.518713,2.46014,0.65104
479889.597761,1,-0.718146,0.0163643,0.993257,-2.24549,0.518715,2.46015,0.651045
479889.602760,1,-0.718146,0.0163682,0.993253,-2.24548,0.518718,2.46016,0.651044
479889.607762,1,-0.718147,0.0163671,0.993249,-2.24547,0.518719,2.46016,0.651046
479889.612777,1,-0.71815,0.0163681,0.993247,-2.24545,0.51872,2.46016,0.651041
479889.617765,1,-0.718152,0.0163641,0.993245,-2.24544,0.518716,2.46016,0.651048
479889.622762,1,-0.718155,0.0163618,0.993245,-2.24544,0.51872,2.46016,0.651048
479889.627802,1,-0.718154,0.0163625,0.993242,-2.24544,0.518719,2.46016,0.651044
479889.632733,1,-0.718152,0.0163586,0.993249,-2.24545,0.51872,2.46016,0.651044
479889.637732,1,-0.71815,0.0163657,0.993247,-2.24545,0.518718,2.46015,0.651046
479889.642741,1,-0.718144,0.0163626,0.99325,-2.24545,0.518723,2.46016,0.651044
479889.647780,1,-0.718144,0.0163693,0.993253,-2.24546,0.518724,2.46015,0.651042
479889.652733,1,-0.718136,0.0163657,0.993259,-2.24547,0.518721,2.46015,0.651048
479889.657713,1,-0.718139,0.0163712,0.993265,-2.24547,0.518719,2.46015,0.651045
479889.662761,1,-0.718127,0.0163732,0.993271,-2.24547,0.518721,2.46015,0.651048
479889.667678,1,-0.718124,0.0163782,0.993277,-2.24547,0.51872,2.46015,0.651044
479889.672692,1,-0.718121,0.0163827,0.99328,-2.24548,0.51872,2.46015,0.651038
479889.677751,1,-0.718118,0.0163886,0.99328,-2.24548,0.518719,2.46015,0.651046
479889.682756,1,-0.718118,0.0163899,0.993285,-2.24548,0.518719,2.46014,0.651048
479889.687674,1,-0.718115,0.0163973,0.993287,-2.24549,0.518719,2.46014,0.651039
479889.692719,1,-0.718115,0.016395,0.993286,-2.24549,0.518721,2.46015,0.651042
479889.697764,1,-0.718121,0.0163913,0.993286,-2.24548,0.518718,2.46015,0.651046
479889.702777,1,-0.718118,0.0163869,0.993285,-2.24548,0.518718,2.46015,0.651048
479889.707693,1,-0.718118,0.0163822,0.993284,-2.24548,0.518718,2.46015,0.651047
479889.712779,1,-0.718118,0.0163741,0.993282,-2.24548,0.518722,2.46015,0.651041
479889.717746,1,-0.71812,0.0163686,0.99328,-2.24547,0.518718,2.46015,0.651049
479889.722694,1,-0.718124,0.0163594,0.993282,-2.24546,0.518718,2.46015,0.651043
479889.727772,1,-0.718124,0.0163572,0.993284,-2.24546,0.518715,2.46015,0.651037
479889.732724,1,-0.718129,0.016347,0.993282,-2.24545,0.518717,2.46015,0.65104
479889.737738,1,-0.718131,0.016349,0.993282,-2.24545,0.518716,2.46015,0.651046
479889.742763,1,-0.718126,0.0163441,0.993282,-2.24545,0.518715,2.46015,0.651048
479889.747812,1,-0.718126,0.0163504,0.993276,-2.24545,0.518718,2.46015,0.651042
479889.752739,1,-0.718128,0.0163514,0.993275,-2.24545,0.518713,2.46015,0.651048
479889.757743,1,-0.718132,0.016351,0.993269,-2.24545,0.518716,2.46015,0.651045
479889.762752,1,-0.718136,0.016364,0.993268,-2.24546,0.518715,2.46015,0.651044
479889.767768,1,-0.718134,0.0163714,0.993272,-2.24547,0.518712,2.46015,0.651044
479889.772737,1,-0.718132,0.0163734,0.993271,-2.24547,0.518716,2.46015,0.651045
479889.777734,1,-0.718131,0.0163741,0.993269,-2.24548,0.518715,2.46014,0.651042
479889.782769,1,-0.718131,0.0163802,0.993268,-2.24548,0.518712,2.46014,0.65104
479889.787665,1,-0.718128,0.0163782,0.993278,-2.24549,0.518714,2.46014,0.651046
479889.792692,1,-0.718127,0.016378,0.993277,-2.24549,0.518715,2.46014,0.651042
479889.797736,1,-0.718121,0.0163742,0.993279,-2.24548,0.518716,2.46014,0.651039
479889.802713,1,-0.718124,0.0163706,0.993282,-2.24548,0.518714,2.46014,0.651043
479889.807710,1,-0.718119,0.0163701,0.993282,-2.24548,0.518713,2.46014,0.651046
479889.812689,1,-0.718121,0.0163697,0.993286,-2.24548,0.518714,2.46014,0.651043
479889.817721,1,-0.71812,0.0163711,0.99328,-2.24548,0.518715,2.46014,0.651041
479889.822705,1,-0.718123,0.0163715,0.99328,-2.24548,0.518716,2.46014,0.651037
479889.827746,1,-0.718128,0.0163702,0.99328,-2.24548,0.518715,2.46014,0.651044
479889.832714,1,-0.718131,0.0163733,0.993274,-2.24548,0.518712,2.46014,0.651044
479889.837698,1,-0.718134,0.0163704,0.993272,-2.24548,0.518711,2.46014,0.65104
479889.842701,1,-0.718132,0.0163762,0.99327,-2.24548,0.51871,2.46014,0.651041
479889.847726,1,-0.718132,0.0163762,0.993269,-2.24548,0.518713,2.46014,0.651044
479889.852666,1,-0.718134,0.0163789,0.993266,-2.24548,0.518714,2.46015,0.651046
479889.857693,1,-0.718135,0.0163761,0.993268,-2.24548,0.518711,2.46014,0.651042
479889.862746,1,-0.718134,0.0163742,0.993265,-2.24547,0.518712,2.46014,0.651039
479889.867683,1,-0.718129,0.0163766,0.993271,-2.24548,0.51871,2.46015,0.651047
479889.872699,1,-0.718127,0.016367,0.99327,-2.24548,0.518715,2.46014,0.651039
479889.877692,1,-0.718132,0.0163677,0.99327,-2.24547,0.518714,2.46014,0.651043
479889.882751,1,-0.718131,0.016364,0.993274,-2.24548,0.518714,2.46014,0.651046
479889.887670,1,-0.718131,0.0163578,0.993273,-2.24548,0.518709,2.46014,0.651039
479889.892747,1,-0.718134,0.0163561,0.993272,-2.24547,0.518712,2.46015,0.651039
479889.897791,1,-0.718135,0.0163615,0.993268,-2.24548,0.518711,2.46015,0.651047
479889.902766,1,-0.718132,0.0163588,0.993268,-2.24548,0.518714,2.46014,0.651045
479889.907785,1,-0.718139,0.0163615,0.993262,-2.24548,0.518713,2.46014,0.651043
479889.912780,1,-0.718144,0.0163593,0.99326,-2.24548,0.518711,2.46014,0.651039
479889.917764,1,-0.718148,0.0163696,0.993257,-2.24548,0.518712,2.46015,0.651048
479889.922668,1,-0.718152,0.0163702,0.993249,-2.24548,0.518713,2.46014,0.651043
479889.927742,1,-0.718157,0.0163778,0.993249,-2.24549,0.51871,2.46014,0.65104
479889.932710,1,-0.718162,0.0163779,0.993238,-2.24549,0.518711,2.46014,0.651047
479889.937689,1,-0.718163,0.0163795,0.993234,-2.24548,0.51871,2.46015,0.651044
479889.942673,1,-0.718168,0.0163817,0.99323,-2.24549,0.518711,2.46015,0.65104
479889.947727,1,-0.718169,0.0163806,0.993226,-2.24549,0.518716,2.46015,0.651046
479889.952698,1,-0.718168,0.0163827,0.993229,-2.24548,0.51871,2.46015,0.651046
479889.957649,1,-0.718168,0.0163785,0.993223,-2.24549,0.51871,2.46015,0.651043
479889.962774,1,-0.718169,0.0163752,0.993224,-2.24548,0.518709,2.46015,0.651045
479889.967728,1,-0.718169,0.0163726,0.993221,-2.24548,0.518711,2.46015,0.651049
479889.972674,1,-0.718169,0.0163701,0.993224,-2.24549,0.518714,2.46015,0.651046
479889.977684,1,-0.718167,0.016366,0.993222,-2.24548,0.518715,2.46015,0.651042
479889.982750,1,-0.718169,0.0163654,0.99322,-2.24549,0.518714,2.46015,0.651043
479889.987682,1,-0.718167,0.0163716,0.993228,-2.24549,0.518713,2.46015,0.651048
479889.992721,1,-0.71817,0.0163688,0.993224,-2.24549,0.51871,2.46015,0.651049
479889.997791,1,-0.718161,0.0163706,0.99323,-2.24549,0.518715,2.46014,0.651043
479890.002782,1,-0.71816,0.0163743,0.993225,-2.24549,0.518712,2.46015,0.651042
479890.007731,1,-0.718158,0.0163769,0.993232,-2.24549,0.518714,2.46014,0.651046
479890.012724,1,-0.718158,0.0163782,0.993233,-2.24549,0.518713,2.46014,0.651044
479890.017764,1,-0.718156,0.0163825,0.993232,-2.24549,0.518713,2.46014,0.651048
479890.022678,1,-0.718153,0.0163823,0.993236,-2.24549,0.518718,2.46014,0.651042
479890.027737,1,-0.718152,0.0163789,0.993238,-2.24549,0.518717,2.46015,0.651046
479890.032735,1,-0.718156,0.0163811,0.993232,-2.24549,0.518715,2.46015,0.651046
479890.037746,1,-0.718153,0.0163817,0.993235,-2.24549,0.518717,2.46015,0.651044
479890.042721,1,-0.718158,0.0163772,0.99324,-2.24549,0.518715,2.46014,0.651041
479890.047801,1,-0.718155,0.0163729,0.993232,-2.24548,0.518716,2.46014,0.651042
479890.052730,1,-0.718159,0.0163736,0.99323,-2.24549,0.518718,2.46015,0.651046
479890.057733,1,-0.718159,0.0163672,0.993236,-2.24548,0.518719,2.46015,0.651046
479890.062779,1,-0.718159,0.0163673,0.993234,-2.24549,0.518715,2.46015,0.651046
479890.067759,1,-0.718158,0.0163712,0.993232,-2.24549,0.518716,2.46014,0.651049
479890.072705,1,-0.71816,0.0163733,0.993232,-2.24549,0.518722,2.46014,0.651044
479890.077775,1,-0.718152,0.0163724,0.993232,-2.24549,0.518719,2.46014,0.651044
479890.082814,1,-0.71816,0.0163711,0.993235,-2.24549,0.518719,2.46015,0.651038
479890.087723,1,-0.718159,0.0163773,0.993235,-2.24549,0.518714,2.46015,0.651047
479890.092691,1,-0.718157,0.0163789,0.993234,-2.24549,0.518718,2.46015,0.651043
479890.097809,1,-0.718157,0.0163712,0.993236,-2.24549,0.518719,2.46015,0.651042
479890.102809,1,-0.718153,0.016377,0.993234,-2.24549,0.518719,2.46015,0.651042
479890.107800,1,-0.718153,0.016379,0.993232,-2.24549,0.518715,2.46014,0.651047
479890.112755,1,-0.718154,0.0163728,0.993234,-2.24549,0.518713,2.46014,0.651047
479890.117741,1,-0.718156,0.016377,0.993236,-2.24549,0.518716,2.46014,0.651048
479890.122639,1,-0.718153,0.0163713,0.993237,-2.24549,0.51872,2.46014,0.651043
479890.127736,1,-0.718149,0.0163728,0.993241,-2.24549,0.518715,2.46015,0.651044
479890.132696,1,-0.718151,0.0163728,0.993239,-2.24548,0.518715,2.46014,0.651044
479890.137677,1,-0.718148,0.0163749,0.993244,-2.24549,0.518715,2.46015,0.65104
479890.142697,1,-0.718147,0.0163746,0.993244,-2.24549,0.518715,2.46014,0.651044
479890.147740,1,-0.718142,0.0163732,0.993244,-2.24549,0.518714,2.46014,0.651051
479890.152681,1,-0.71814,0.016369,0.993248,-2.24549,0.518717,2.46014,0.651043
479890.157673,1,-0.718138,0.0163749,0.993254,-2.24549,0.518715,2.46014,0.651047
479890.162806,1,-0.718138,0.0163786,0.993253,-2.24549,0.518715,2.46014,0.651045
479890.167712,1,-0.718133,0.0163806,0.993253,-2.24549,0.518718,2.46014,0.65104
479890.172770,1,-0.718135,0.0163863,0.993258,-2.24549,0.518716,2.46014,0.651045
479890.177760,1,-0.718138,0.0163882,0.993256,-2.24549,0.518717,2.46014,0.651046
479890.182772,1,-0.718131,0.0163881,0.993257,-2.24549,0.518713,2.46014,0.651042
479890.187727,1,-0.718134,0.0163884,0.99326,-2.24549,0.518715,2.46014,0.651038
479890.192715,1,-0.718136,0.0163845,0.99326,-2.24549,0.518718,2.46014,0.651039
479890.197794,1,-0.71813,0.0163896,0.993258,-2.24548,0.518715,2.46014,0.651045
479890.202783,1,-0.718134,0.016383,0.993256,-2.24549,0.518715,2.46014,0.651046
479890.207766,1,-0.718135,0.0163834,0.993257,-2.24549,0.518718,2.46014,0.651041
479890.212706,1,-0.718129,0.0163794,0.993262,-2.24549,0.518715,2.46014,0.65104
479890.217763,1,-0.718132,0.0163791,0.993256,-2.24549,0.518716,2.46014,0.651044
479890.222717,1,-0.718132,0.016379,0.99326,-2.24549,0.518718,2.46014,0.651045
479890.227748,1,-0.718132,0.0163743,0.99326,-2.24548,0.518715,2.46014,0.651041
479890.232716,1,-0.71813,0.0163681,0.993261,-2.24549,0.518715,2.46014,0.651043
479890.237769,1,-0.718134,0.016374,0.993261,-2.24548,0.518711,2.46014,0.651048
479890.242691,1,-0.718134,0.0163719,0.993263,-2.24548,0.518712,2.46014,0.651036
479890.247744,1,-0.718135,0.0163734,0.993257,-2.24548,0.518718,2.46015,0.651037
479890.252708,1,-0.718136,0.0163773,0.993259,-2.24548,0.518717,2.46014,0.651043
479890.257756,1,-0.718136,0.0163749,0.993259,-2.24548,0.518714,2.46015,0.651037
479890.262733,1,-0.718132,0.0163773,0.993257,-2.24548,0.518714,2.46014,0.651038
479890.267693,1,-0.718136,0.0163803,0.993257,-2.24547,0.518712,2.46014,0.651045
479890.272731,1,-0.71813,0.016379,0.993262,-2.24547,0.518714,2.46014,0.65104
479890.277702,1,-0.71813,0.0163773,0.993263,-2.24548,0.518715,2.46015,0.651042
479890.282814,1,-0.718125,0.0163807,0.993268,-2.24547,0.518716,2.46015,0.651041
479890.287739,1,-0.718124,0.0163756,0.993268,-2.24548,0.518715,2.46014,0.651046
479890.292721,1,-0.718124,0.0163748,0.993273,-2.24548,0.518713,2.46014,0.65104
479890.297824,1,-0.71812,0.0163732,0.993276,-2.24548,0.518714,2.46014,0.65104
479890.302811,1,-0.718116,0.0163697,0.993284,-2.24547,0.518715,2.46014,0.651034
479890.307815,1,-0.71812,0.0163692,0.993277,-2.24548,0.518712,2.46014,0.651044
479890.312833,1,-0.718121,0.0163695,0.993277,-2.24548,0.518711,2.46014,0.651041
479890.317824,1,-0.718118,0.0163704,0.993277,-2.24548,0.518714,2.46015,0.651039
479890.322724,1,-0.718123,0.016368,0.993273,-2.24548,0.518711,2.46014,0.651037
479890.327781,1,-0.718126,0.0163716,0.993271,-2.24548,0.518714,2.46015,0.651046
479890.332725,1,-0.718125,0.0163708,0.993267,-2.24548,0.518715,2.46015,0.651043
479890.337788,1,-0.718134,0.0163702,0.99326,-2.24548,0.518717,2.46015,0.651039
479890.342737,1,-0.71814,0.0163749,0.993257,-2.24548,0.518714,2.46015,0.651047
479890.347819,1,-0.718146,0.0163755,0.993251,-2.24548,0.518712,2.46015,0.651042
479890.352747,1,-0.718147,0.0163756,0.993247,-2.24548,0.518712,2.46015,0.65104
479890.357763,1,-0.71815,0.0163771,0.993245,-2.24548,0.518714,2.46015,0.651038
479890.362822,1,-0.718148,0.0163737,0.993245,-2.24548,0.518714,2.46015,0.651044
479890.367793,1,-0.718151,0.0163774,0.993246,-2.24548,0.51871,2.46015,0.651042
479890.372746,1,-0.718149,0.016381,0.993246,-2.24548,0.518712,2.46015,0.65104
479890.377776,1,-0.718149,0.0163775,0.993241,-2.24548,0.518709,2.46015,0.651039
479890.382821,1,-0.718153,0.0163827,0.993241,-2.24548,0.518717,2.46015,0.651041
479890.387735,1,-0.718152,0.0163827,0.993242,-2.24548,0.518714,2.46015,0.65104
479890.392731,1,-0.718154,0.0163812,0.993241,-2.24548,0.518714,2.46015,0.651041
479890.397843,1,-0.71815,0.0163844,0.993237,-2.24548,0.518713,2.46015,0.651044
479890.402781,1,-0.718154,0.0163873,0.99324,-2.24548,0.518715,2.46015,0.651044
479890.407715,1,-0.718163,0.0163864,0.993235,-2.24548,0.518717,2.46015,0.65104
479890.412827,1,-0.718162,0.0163884,0.993232,-2.24548,0.518713,2.46015,0.651046
479890.417790,1,-0.718162,0.0163899,0.993228,-2.24548,0.518714,2.46015,0.65104
479890.422708,1,-0.718164,0.0163899,0.993225,-2.24548,0.518714,2.46015,0.651043
479890.427661,1,-0.71816,0.0163892,0.993227,-2.24549,0.518719,2.46015,0.651046
479890.432691,1,-0.718159,0.016393,0.993227,-2.24549,0.518713,2.46015,0.651041
479890.437684,1,-0.718159,0.0163891,0.993226,-2.24549,0.518716,2.46015,0.651046
479890.442643,1,-0.718163,0.0163889,0.993231,-2.24549,0.518717,2.46015,0.651039
479890.447731,1,-0.718163,0.0163908,0.99323,-2.24549,0.518716,2.46015,0.651046
